id,name_th,name_en,district_id,zipcode
1962,ราม,ราม,254,32000
1963,สลักได,สลักได,254,32000
1964,สวาย,สวาย,254,32000
1965,สำโรง,สำโรง,254,32000
1966,เฉนียง,เฉนียง,254,32000
1967,เทนมีย์,เทนมีย์,254,32000
1968,เพี้ยราม,เพี้ยราม,254,32000
1969,เมืองที,เมืองที,254,32000
1970,แกใหญ่,แกใหญ่,254,32000
1971,แสลงพันธ์,แสลงพันธ์,254,32000
1972,ในเมือง,ในเมือง,254,32000
1973,กุดหวาย,กุดหวาย,255,32110
1974,ขวาวใหญ่,ขวาวใหญ่,255,32110
1975,คาละแมะ,คาละแมะ,255,32110
1976,จารพัต,จารพัต,255,32110
1977,ช่างปี่,ช่างปี่,255,32110
1978,ตรมไพร,ตรมไพร,255,32110
1979,ตรึม,ตรึม,255,32110
1980,นารุ่ง,นารุ่ง,255,32110
1981,ผักไหม,ผักไหม,255,32110
1982,ยาง,ยาง,255,32110
1983,ระแงง,ระแงง,255,32110
1984,หนองขวาว,หนองขวาว,255,32110
1985,หนองบัว,หนองบัว,255,32110
1986,หนองเหล็ก,หนองเหล็ก,255,32110
1987,แตล,แตล,255,32110
1988,กระโพ,กระโพ,256,32120
1989,ทุ่งกุลา,ทุ่งกุลา,256,32120
1990,ท่าตูม,ท่าตูม,256,32120
1991,บะ,บะ,256,32120
1992,บัวโคก,บัวโคก,256,32120
1993,พรมเทพ,พรมเทพ,256,32120
1994,หนองบัว,หนองบัว,256,32120
1995,หนองเมธี,หนองเมธี,256,32120
1996,เมืองแก,เมืองแก,256,32120
1997,โพนครก,โพนครก,256,32120
1998,กุดขาคีม,กุดขาคีม,257,32130
1999,ดอนแรด,ดอนแรด,257,32130
2000,ทับใหญ่,ทับใหญ่,257,32130
2001,ธาตุ,ธาตุ,257,32130
2002,น้ำเขียว,น้ำเขียว,257,32130
2003,ยางสว่าง,ยางสว่าง,257,32130
2004,รัตนบุรี,รัตนบุรี,257,32130
2005,หนองบัวทอง,หนองบัวทอง,257,32130
2006,หนองบัวบาน,หนองบัวบาน,257,32130
2007,เบิด,เบิด,257,32130
2008,แก,แก,257,32130
2009,ไผ่,ไผ่,257,32130
2010,คำผง,คำผง,258,32130
2011,ระเวียง,ระเวียง,258,32130
2012,หนองหลวง,หนองหลวง,258,32130
2013,หนองเทพ,หนองเทพ,258,32130
2014,โนน,โนน,258,32130
2015,กังแอน,กังแอน,259,32140
2016,กันตวจระมวล,กันตวจระมวล,259,32140
2017,ตานี,ตานี,259,32140
2018,ตาเบา,ตาเบา,259,32140
2019,ทมอ,ทมอ,259,32140
2020,ทุ่งมน,ทุ่งมน,259,32140
2021,บ้านพลวง,บ้านพลวง,259,32140
2022,บ้านไทร,บ้านไทร,259,32140
2023,ประทัดบุ,ประทัดบุ,259,32140
2024,ปราสาททนง,ปราสาททนง,259,32140
2025,ปรือ,ปรือ,259,32140
2026,สมุด,สมุด,259,32140
2027,หนองใหญ่,หนองใหญ่,259,32140
2028,เชื้อเพลิง,เชื้อเพลิง,259,32140
2029,โคกยาง,โคกยาง,259,32140
2030,โคกสะอาด,โคกสะอาด,259,32140
2031,โชคนาสาม,โชคนาสาม,259,32140
2032,ไพล,ไพล,259,32140
2033,จีกแดก,จีกแดก,260,32140
2034,ตาเมียง,ตาเมียง,260,32140
2035,บักได,บักได,260,32140
2036,โคกกลาง,โคกกลาง,260,32140
2037,ณรงค์,ณรงค์,261,32150
2038,ตรวจ,ตรวจ,261,32150
2039,ศรีสุข,ศรีสุข,261,32150
2040,หนองแวง,หนองแวง,261,32150
2041,แจนแวน,แจนแวน,261,32150
2042,กระเทียม,กระเทียม,262,32150
2043,ขอนแตก,ขอนแตก,262,32150
2044,ดม,ดม,262,32150
2045,ตาคง,ตาคง,262,32150
2046,ตาตุม,ตาตุม,262,32150
2047,ทับทัน,ทับทัน,262,32150
2048,บ้านจารย์,บ้านจารย์,262,32150
2049,บ้านชบ,บ้านชบ,262,32150
2050,พระแก้ว,พระแก้ว,262,32150
2051,สะกาด,สะกาด,262,32150
2052,สังขะ,สังขะ,262,32150
2053,เทพรักษา,เทพรักษา,262,32150
2054,นานวน,นานวน,263,32160
2055,สนม,สนม,263,32160
2056,หนองระฆัง,หนองระฆัง,263,32160
2057,หนองอียอ,หนองอียอ,263,32160
2058,หัวงัว,หัวงัว,263,32160
2059,แคน,แคน,263,32160
2060,โพนโก,โพนโก,263,32160
2061,กระออม,กระออม,264,32170
2062,ประดู่,ประดู่,264,32170
2063,ศรีสุข,ศรีสุข,264,32170
2064,สะโน,สะโน,264,32170
2065,สำโรงทาบ,สำโรงทาบ,264,32170
2066,หนองฮะ,หนองฮะ,264,32170
2067,หนองไผ่ล้อม,หนองไผ่ล้อม,264,32170
2068,หมื่นศรี,หมื่นศรี,264,32170
2069,เกาะแก้ว,เกาะแก้ว,264,32170
2070,เสม็จ,เสม็จ,264,32170
2071,กระหาด,กระหาด,265,32180
2072,จอมพระ,จอมพระ,265,32180
2073,ชุมแสง,ชุมแสง,265,32180
2074,บุแกรง,บุแกรง,265,32180
2075,บ้านผือ,บ้านผือ,265,32180
2076,ลุ่มระวี,ลุ่มระวี,265,32180
2077,หนองสนิท,หนองสนิท,265,32180
2078,เป็นสุข,เป็นสุข,265,32180
2079,เมืองลีง,เมืองลีง,265,32180
2080,กระเบื้อง,กระเบื้อง,266,32190
2081,ชุมพลบุรี,ชุมพลบุรี,266,32190
2082,นาหนองไผ่,นาหนองไผ่,266,32190
2083,ยะวึก,ยะวึก,266,32190
2084,ศรีณรงค์,ศรีณรงค์,266,32190
2085,สระขุด,สระขุด,266,32190
2086,หนองเรือ,หนองเรือ,266,32190
2087,เมืองบัว,เมืองบัว,266,32190
2088,ไพรขลา,ไพรขลา,266,32190
2089,กาบเชิง,กาบเชิง,267,32210
2090,คูตัน,คูตัน,267,32210
2091,ด่าน,ด่าน,267,32210
2092,ตะเคียน,ตะเคียน,267,32210
2093,แนงมุด,แนงมุด,267,32210
2094,โคกตะเคียน,โคกตะเคียน,267,32210
2095,ตระเปียงเตีย,ตระเปียงเตีย,268,32220
2096,ตรำดม,ตรำดม,268,32220
2097,ลำดวน,ลำดวน,268,32220
2098,อู่โลก,อู่โลก,268,32220
2099,โชคเหนือ,โชคเหนือ,268,32220
2100,จรัส,จรัส,269,32230
2101,ตาวัง,ตาวัง,269,32230
2102,บัวเชด,บัวเชด,269,32230
2103,สะเดา,สะเดา,269,32230
2104,สำเภาลูน,สำเภาลูน,269,32230
2105,อาโพน,อาโพน,269,32230
2106,คูซอด,คูซอด,270,33000
2107,จาน,จาน,270,33000
2108,ซำ,ซำ,270,33000
2109,ตะดอบ,ตะดอบ,270,33000
2110,ทุ่ม,ทุ่ม,270,33000
2111,น้ำคำ,น้ำคำ,270,33000
2112,หญ้าปล้อง,หญ้าปล้อง,270,33000
2113,หนองครก,หนองครก,270,33000
2114,หนองแก้ว,หนองแก้ว,270,33000
2115,หนองไผ่,หนองไผ่,270,33000
2116,หนองไฮ,หนองไฮ,270,33000
2117,หมากเขียบ,หมากเขียบ,270,33000
2118,เมืองเหนือ,เมืองเหนือ,270,33000
2119,เมืองใต้,เมืองใต้,270,33000
2120,โพธิ์,โพธิ์,270,33000
2121,โพนข่า,โพนข่า,270,33000
2122,โพนค้อ,โพนค้อ,270,33000
2123,โพนเขวา,โพนเขวา,270,33000
2124,กระแชง,กระแชง,271,33110
2125,กุดเสลา,กุดเสลา,271,33110
2126,ขนุน,ขนุน,271,33110
2127,จานใหญ่,จานใหญ่,271,33110
2128,ชำ,ชำ,271,33110
2129,ตระกาจ,ตระกาจ,271,33110
2130,ทุ่งใหญ่,ทุ่งใหญ่,271,33110
2131,น้ำอ้อม,น้ำอ้อม,271,33110
2132,บึงมะลู,บึงมะลู,271,33110
2133,ภูผาหมอก,ภูผาหมอก,271,33110
2134,ภูเงิน,ภูเงิน,271,33110
2135,รุง,รุง,271,33110
2136,ละลาย,ละลาย,271,33110
2137,สวนกล้วย,สวนกล้วย,271,33110
2138,สังเม็ก,สังเม็ก,271,33110
2139,หนองหญ้าลาด,หนองหญ้าลาด,271,33110
2140,เมือง,เมือง,271,33110
2141,เวียงเหนือ,เวียงเหนือ,271,33110
2142,เสาธงชัย,เสาธงชัย,271,33110
2143,โนนสำราญ,โนนสำราญ,271,33110
2144,ท่าคล้อ,ท่าคล้อ,272,33110
2145,หนองงูเหลือม,หนองงูเหลือม,272,33110
2146,หนองหว้า,หนองหว้า,272,33110
2147,หนองฮาง,หนองฮาง,272,33110
2148,เสียว,เสียว,272,33110
2149,กำแพง,กำแพง,273,33120
2150,ก้านเหลือง,ก้านเหลือง,273,33120
2151,ขะยูง,ขะยูง,273,33120
2152,ตาเกษ,ตาเกษ,273,33120
2153,ทุ่งไชย,ทุ่งไชย,273,33120
2154,ปะอาว,ปะอาว,273,33120
2155,รังแร้ง,รังแร้ง,273,33120
2156,สระกำแพงใหญ่,สระกำแพงใหญ่,273,33120
2157,สำโรง,สำโรง,273,33120
2158,หนองห้าง,หนองห้าง,273,33120
2159,หนองไฮ,หนองไฮ,273,33120
2160,หัวช้าง,หัวช้าง,273,33120
2161,อี่หล่ำ,อี่หล่ำ,273,33120
2162,แขม,แขม,273,33120
2163,แข้,แข้,273,33120
2164,แต้,แต้,273,33120
2165,โคกจาน,โคกจาน,273,33120
2166,โคกหล่าม,โคกหล่าม,273,33120
2167,โพธิ์ชัย,โพธิ์ชัย,273,33120
2168,ตาโกน,ตาโกน,274,33120
2169,หนองใหญ่,หนองใหญ่,274,33120
2170,เมืองจันทร์,เมืองจันทร์,274,33120
2171,ผือใหญ่,ผือใหญ่,275,33120
2172,หนองม้า,หนองม้า,275,33120
2173,อีเซ,อีเซ,275,33120
2174,เสียว,เสียว,275,33120
2175,โดด,โดด,275,33120
2176,คำเนียม,คำเนียม,276,33130
2177,จาน,จาน,276,33130
2178,ดูน,ดูน,276,33130
2179,ดู่,ดู่,276,33130
2180,ทาม,ทาม,276,33130
2181,บัวน้อย,บัวน้อย,276,33130
2182,ผักแพว,ผักแพว,276,33130
2183,ยาง,ยาง,276,33130
2184,ละทาย,ละทาย,276,33130
2185,หนองบัว,หนองบัว,276,33130
2186,หนองหัวช้าง,หนองหัวช้าง,276,33130
2187,หนองแก้ว,หนองแก้ว,276,33130
2188,หนองแวง,หนองแวง,276,33130
2189,อีปาด,อีปาด,276,33130
2190,เมืองน้อย,เมืองน้อย,276,33130
2191,โนนสัง,โนนสัง,276,33130
2192,คูบ,คูบ,277,33130
2193,ตองปิด,ตองปิด,277,33130
2194,น้ำเกลี้ยง,น้ำเกลี้ยง,277,33130
2195,รุ่งระวี,รุ่งระวี,277,33130
2196,ละเอาะ,ละเอาะ,277,33130
2197,เขิน,เขิน,277,33130
2198,กฤษณา,กฤษณา,278,33140
2199,กันทรารมย์,กันทรารมย์,278,33140
2200,จะกง,จะกง,278,33140
2201,ดองกำเม็ด,ดองกำเม็ด,278,33140
2202,ตะเคียน,ตะเคียน,278,33140
2203,ตาอุด,ตาอุด,278,33140
2204,นิคมพัฒนา,นิคมพัฒนา,278,33140
2205,ปราสาท,ปราสาท,278,33140
2206,ปรือใหญ่,ปรือใหญ่,278,33140
2207,ลมศักดิ์,ลมศักดิ์,278,33140
2208,ศรีตระกูล,ศรีตระกูล,278,33140
2209,ศรีสะอาด,ศรีสะอาด,278,33140
2210,สะเดาใหญ่,สะเดาใหญ่,278,33140
2211,สำโรงตาเจ็น,สำโรงตาเจ็น,278,33140
2212,หนองฉลอง,หนองฉลอง,278,33140
2213,หัวเสือ,หัวเสือ,278,33140
2214,ห้วยสำราญ,ห้วยสำราญ,278,33140
2215,ห้วยเหนือ,ห้วยเหนือ,278,33140
2216,ห้วยใต้,ห้วยใต้,278,33140
2217,โคกเพชร,โคกเพชร,278,33140
2218,โสน,โสน,278,33140
2219,ใจดี,ใจดี,278,33140
2220,ดงรัก,ดงรัก,279,33140
2221,ตะเคียนราม,ตะเคียนราม,279,33140
2222,ละลม,ละลม,279,33140
2223,ห้วยตามอญ,ห้วยตามอญ,279,33140
2224,ห้วยตึ๊กชู,ห้วยตึ๊กชู,279,33140
2225,โคกตาล,โคกตาล,279,33140
2226,ไพรพัฒนา,ไพรพัฒนา,279,33140
2227,กระหวัน,กระหวัน,280,33150
2228,กันทรอม,กันทรอม,280,33150
2229,ขุนหาญ,ขุนหาญ,280,33150
2230,บักดอง,บักดอง,280,33150
2231,พราน,พราน,280,33150
2232,ภูฝ้าย,ภูฝ้าย,280,33150
2233,สิ,สิ,280,33150
2234,ห้วยจันทร์,ห้วยจันทร์,280,33150
2235,โนนสูง,โนนสูง,280,33150
2236,โพธิ์กระสังข์,โพธิ์กระสังข์,280,33150
2237,โพธิ์วงศ์,โพธิ์วงศ์,280,33150
2238,ไพร,ไพร,280,33150
2239,จิกสังข์ทอง,จิกสังข์ทอง,281,33160
2240,ดู่,ดู่,281,33160
2241,ด่าน,ด่าน,281,33160
2242,บัวหุ่ง,บัวหุ่ง,281,33160
2243,สร้างปี่,สร้างปี่,281,33160
2244,ส้มป่อย,ส้มป่อย,281,33160
2245,หนองหมี,หนองหมี,281,33160
2246,หนองอึ่ง,หนองอึ่ง,281,33160
2247,หนองแค,หนองแค,281,33160
2248,หว้านคำ,หว้านคำ,281,33160
2249,เมืองคง,เมืองคง,281,33160
2250,เมืองแคน,เมืองแคน,281,33160
2251,ไผ่,ไผ่,281,33160
2252,กุง,กุง,282,33160
2253,คลีกลิ้ง,คลีกลิ้ง,282,33160
2254,หนองบัวดง,หนองบัวดง,282,33160
2255,โจดม่วง,โจดม่วง,282,33160
2256,กู่,กู่,283,33170
2257,ดู่,ดู่,283,33170
2258,ตูม,ตูม,283,33170
2259,พิมาย,พิมาย,283,33170
2260,พิมายเหนือ,พิมายเหนือ,283,33170
2261,สมอ,สมอ,283,33170
2262,สวาย,สวาย,283,33170
2263,สำโรงปราสาท,สำโรงปราสาท,283,33170
2264,หนองเชียงทูน,หนองเชียงทูน,283,33170
2265,โพธิ์ศรี,โพธิ์ศรี,283,33170
2266,ดินแดง,ดินแดง,284,33180
2267,ปราสาทเยอ,ปราสาทเยอ,284,33180
2268,สำโรงพลัน,สำโรงพลัน,284,33180
2269,สุขสวัสดิ์,สุขสวัสดิ์,284,33180
2270,โนนปูน,โนนปูน,284,33180
2271,ไพรบึง,ไพรบึง,284,33180
2272,กุดเมืองฮาม,กุดเมืองฮาม,285,33190
2273,คอนกาม,คอนกาม,285,33190
2274,บึงบอน,บึงบอน,285,33190
2275,ยางชุมน้อย,ยางชุมน้อย,285,33190
2276,ยางชุมใหญ่,ยางชุมใหญ่,285,33190
2277,ลิ้นฟ้า,ลิ้นฟ้า,285,33190
2278,โนนคูณ,โนนคูณ,285,33190
2279,กล้วยกว้าง,กล้วยกว้าง,286,33210
2280,จานแสนไชย,จานแสนไชย,286,33210
2281,ปราสาท,ปราสาท,286,33210
2282,ผักไหม,ผักไหม,286,33210
2283,ห้วยทับทัน,ห้วยทับทัน,286,33210
2284,เมืองหลวง,เมืองหลวง,286,33210
2285,บึงบูรพ์,บึงบูรพ์,287,33220
2286,เป๊าะ,เป๊าะ,287,33220
2287,ตำแย,ตำแย,288,33230
2288,พยุห์,พยุห์,288,33230
2289,พรหมสวัสดิ์,พรหมสวัสดิ์,288,33230
2290,หนองค้า,หนองค้า,288,33230
2291,โนนเพ็ก,โนนเพ็ก,288,33230
2292,ตูม,ตูม,289,33240
2293,พิงพวย,พิงพวย,289,33240
2294,ศรีแก้ว,ศรีแก้ว,289,33240
2295,ศรีโนนงาม,ศรีโนนงาม,289,33240
2296,สระเยาว์,สระเยาว์,289,33240
2297,สะพุง,สะพุง,289,33240
2298,เสื่องข้าว,เสื่องข้าว,289,33240
2299,บก,บก,290,33250
2300,หนองกุง,หนองกุง,290,33250
2301,เหล่ากวาง,เหล่ากวาง,290,33250
2302,โนนค้อ,โนนค้อ,290,33250
2303,โพธิ์,โพธิ์,290,33250
2304,ดวนใหญ่,ดวนใหญ่,291,33270
2305,ทุ่งสว่าง,ทุ่งสว่าง,291,33270
2306,ธาตุ,ธาตุ,291,33270
2307,บุสูง,บุสูง,291,33270
2308,บ่อแก้ว,บ่อแก้ว,291,33270
2309,วังหิน,วังหิน,291,33270
2310,ศรีสำราญ,ศรีสำราญ,291,33270
2311,โพนยาง,โพนยาง,291,33270
2312,คำไฮใหญ่,คำไฮใหญ่,292,34000
2313,ดอนมดแดง,ดอนมดแดง,292,34000
2314,ท่าเมือง,ท่าเมือง,292,34000
2315,เหล่าแดง,เหล่าแดง,292,34000
2316,กระโสบ,กระโสบ,293,34000
2317,กุดลาด,กุดลาด,293,34000
2318,ขามใหญ่,ขามใหญ่,293,34000
2319,ขี้เหล็ก,ขี้เหล็ก,293,34000
2320,ปทุม,ปทุม,293,34000
2321,ปะอาว,ปะอาว,293,34000
2322,หนองขอน,หนองขอน,293,34000
2323,หนองบ่อ,หนองบ่อ,293,34000
2324,หัวเรือ,หัวเรือ,293,34000
2325,แจระแม,แจระแม,293,34000
2326,ในเมือง,ในเมือง,293,34000
2327,ไร่น้อย,ไร่น้อย,293,34000
2328,หนองบก,หนองบก,294,34000
2329,เหล่าเสือโก้ก,เหล่าเสือโก้ก,294,34000
2330,แพงใหญ่,แพงใหญ่,294,34000
2331,โพนเมือง,โพนเมือง,294,34000
2332,กุดชมภู,กุดชมภู,295,34110
2333,ดอนจิก,ดอนจิก,295,34110
2334,ทรายมูล,ทรายมูล,295,34110
2335,นาโพธิ์,นาโพธิ์,295,34110
2336,บ้านแขม,บ้านแขม,295,34110
2337,พิบูล,พิบูล,295,34110
2338,ระเว,ระเว,295,34110
2339,หนองบัวฮี,หนองบัวฮี,295,34110
2340,อ่างศิลา,อ่างศิลา,295,34110
2341,โนนกลาง,โนนกลาง,295,34110
2342,โนนกาหลง,โนนกาหลง,295,34110
2343,โพธิ์ศรี,โพธิ์ศรี,295,34110
2344,โพธิ์ไทร,โพธิ์ไทร,295,34110
2345,ไร่ใต้,ไร่ใต้,295,34110
2346,กระเดียน,กระเดียน,296,34130
2347,กุดยาลวน,กุดยาลวน,296,34130
2348,กุศกร,กุศกร,296,34130
2349,ขามเปี้ย,ขามเปี้ย,296,34130
2350,ขุหลุ,ขุหลุ,296,34130
2351,คอนสาย,คอนสาย,296,34130
2352,คำเจริญ,คำเจริญ,296,34130
2353,ตระการ,ตระการ,296,34130
2354,ตากแดด,ตากแดด,296,34130
2355,ถ้ำแข้,ถ้ำแข้,296,34130
2356,ท่าหลวง,ท่าหลวง,296,34130
2357,นาพิน,นาพิน,296,34130
2358,นาสะไม,นาสะไม,296,34130
2359,บ้านแดง,บ้านแดง,296,34130
2360,สะพือ,สะพือ,296,34130
2361,หนองเต่า,หนองเต่า,296,34130
2362,ห้วยฝ้ายพัฒนา,ห้วยฝ้ายพัฒนา,296,34130
2363,เกษม,เกษม,296,34130
2364,เซเป็ด,เซเป็ด,296,34130
2365,เป้า,เป้า,296,34130
2366,โคกจาน,โคกจาน,296,34130
2367,โนนกุง,โนนกุง,296,34130
2368,ไหล่ทุ่ง,ไหล่ทุ่ง,296,34130
2369,ดุมใหญ่,ดุมใหญ่,297,34140
2370,นาเลิง,นาเลิง,297,34140
2371,ม่วงสามสิบ,ม่วงสามสิบ,297,34140
2372,ยางสักกระโพหลุ่ม,ยางสักกระโพหลุ่ม,297,34140
2373,ยางโยภาพ,ยางโยภาพ,297,34140
2374,หนองช้างใหญ่,หนองช้างใหญ่,297,34140
2375,หนองฮาง,หนองฮาง,297,34140
2376,หนองเมือง,หนองเมือง,297,34140
2377,หนองเหล่า,หนองเหล่า,297,34140
2378,หนองไข่นก,หนองไข่นก,297,34140
2379,เตย,เตย,297,34140
2380,เหล่าบก,เหล่าบก,297,34140
2381,โพนแพง,โพนแพง,297,34140
2382,ไผ่ใหญ่,ไผ่ใหญ่,297,34140
2383,ก่อเอ้,ก่อเอ้,298,34150
2384,ค้อทอง,ค้อทอง,298,34150
2385,ชีทวน,ชีทวน,298,34150
2386,ท่าไห,ท่าไห,298,34150
2387,ธาตุน้อย,ธาตุน้อย,298,34150
2388,นาคำใหญ่,นาคำใหญ่,298,34150
2389,ยางขี้นก,ยางขี้นก,298,34150
2390,ศรีสุข,ศรีสุข,298,34150
2391,สร้างถ่อ,สร้างถ่อ,298,34150
2392,สหธาตุ,สหธาตุ,298,34150
2393,หนองเหล่า,หนองเหล่า,298,34150
2394,หัวดอน,หัวดอน,298,34150
2395,เขื่องใน,เขื่องใน,298,34150
2396,แดงหม้อ,แดงหม้อ,298,34150
2397,กุดเรือ,กุดเรือ,299,34160
2398,นาห่อม,นาห่อม,299,34160
2399,นาเกษม,นาเกษม,299,34160
2400,หนองอ้ม,หนองอ้ม,299,34160
2401,โคกชำแระ,โคกชำแระ,299,34160
2402,นาดี,นาดี,300,34160
2403,นาเยีย,นาเยีย,300,34160
2404,นาเรือง,นาเรือง,300,34160
2405,กลาง,กลาง,301,34160
2406,กุดประทาย,กุดประทาย,301,34160
2407,คำครั่ง,คำครั่ง,301,34160
2408,ตบหู,ตบหู,301,34160
2409,ทุ่งเทิง,ทุ่งเทิง,301,34160
2410,ท่าโพธิ์ศรี,ท่าโพธิ์ศรี,301,34160
2411,นากระแซง,นากระแซง,301,34160
2412,นาส่วง,นาส่วง,301,34160
2413,นาเจริญ,นาเจริญ,301,34160
2414,บัวงาม,บัวงาม,301,34160
2415,ป่าโมง,ป่าโมง,301,34160
2416,สมสะอาด,สมสะอาด,301,34160
2417,เมืองเดช,เมืองเดช,301,34160
2418,แก้ง,แก้ง,301,34160
2419,โนนสมบูรณ์,โนนสมบูรณ์,301,34160
2420,โพนงาม,โพนงาม,301,34160
2421,กองโพน,กองโพน,302,34170
2422,นาตาล,นาตาล,302,34170
2423,พะลาน,พะลาน,302,34170
2424,พังเคน,พังเคน,302,34170
2425,ขามป้อม,ขามป้อม,303,34170
2426,นาแวง,นาแวง,303,34170
2427,หนองนกทา,หนองนกทา,303,34170
2428,หนองผือ,หนองผือ,303,34170
2429,หนองสิม,หนองสิม,303,34170
2430,หัวนา,หัวนา,303,34170
2431,เขมราฐ,เขมราฐ,303,34170
2432,เจียด,เจียด,303,34170
2433,แก้งเหนือ,แก้งเหนือ,303,34170
2434,คำขวาง,คำขวาง,304,34190
2435,คำน้ำแซบ,คำน้ำแซบ,304,34190
2436,คูเมือง,คูเมือง,304,34190
2437,ธาตุ,ธาตุ,304,34190
2438,บุ่งไหม,บุ่งไหม,304,34190
2439,วารินชำราบ,วารินชำราบ,304,34190
2440,สระสมิง,สระสมิง,304,34190
2441,หนองกินเพล,หนองกินเพล,304,34190
2442,เมืองศรีไค,เมืองศรีไค,304,34190
2443,แสนสุข,แสนสุข,304,34190
2444,โนนผึ้ง,โนนผึ้ง,304,34190
2445,โนนโหนน,โนนโหนน,304,34190
2446,โพธิ์ใหญ่,โพธิ์ใหญ่,304,34190
2447,ท่าช้าง,ท่าช้าง,305,34190
2448,บุ่งมะแลง,บุ่งมะแลง,305,34190
2449,สว่าง,สว่าง,305,34190
2450,แก่งโดม,แก่งโดม,305,34190
2451,นาโพธิ์กลาง,นาโพธิ์กลาง,306,34220
2452,หนองแสงใหญ่,หนองแสงใหญ่,306,34220
2453,ห้วยยาง,ห้วยยาง,306,34220
2454,ห้วยไผ่,ห้วยไผ่,306,34220
2455,โขงเจียม,โขงเจียม,306,34220
2456,คอแลน,คอแลน,307,34230
2457,นาโพธิ์,นาโพธิ์,307,34230
2458,บัวงาม,บัวงาม,307,34230
2459,บ้านแมด,บ้านแมด,307,34230
2460,หนองสะโน,หนองสะโน,307,34230
2461,ห้วยข่า,ห้วยข่า,307,34230
2462,โนนค้อ,โนนค้อ,307,34230
2463,โพนงาม,โพนงาม,307,34230
2464,คำไหล,คำไหล,308,34250
2465,ดอนใหญ่,ดอนใหญ่,308,34250
2466,ตะบ่าย,ตะบ่าย,308,34250
2467,นาคำ,นาคำ,308,34250
2468,นาเลิน,นาเลิน,308,34250
2469,ลาดควาย,ลาดควาย,308,34250
2470,วาริน,วาริน,308,34250
2471,สงยาง,สงยาง,308,34250
2472,หนามแท่ง,หนามแท่ง,308,34250
2473,เอือดใหญ่,เอือดใหญ่,308,34250
2474,แก้งกอก,แก้งกอก,308,34250
2475,ขี้เหล็ก,ขี้เหล็ก,309,34260
2476,ตาเกา,ตาเกา,309,34260
2477,โคกสะอาด,โคกสะอาด,309,34260
2478,ไพบูลย์,ไพบูลย์,309,34260
2479,บุเปือย,บุเปือย,310,34260
2480,ยาง,ยาง,310,34260
2481,ยางใหญ่,ยางใหญ่,310,34260
2482,สีวิเชียร,สีวิเชียร,310,34260
2483,เก่าขาม,เก่าขาม,310,34260
2484,โซง,โซง,310,34260
2485,โดมประดิษฐ์,โดมประดิษฐ์,310,34260
2486,กาบิน,กาบิน,311,34270
2487,ข้าวปุ้น,ข้าวปุ้น,311,34270
2488,หนองทันน้ำ,หนองทันน้ำ,311,34270
2489,แก่งเค็ง,แก่งเค็ง,311,34270
2490,โนนสวาง,โนนสวาง,311,34270
2491,นาจะหลวย,นาจะหลวย,312,34280
2492,บ้านตูม,บ้านตูม,312,34280
2493,พรสวรรค์,พรสวรรค์,312,34280
2494,โนนสมบูรณ์,โนนสมบูรณ์,312,34280
2495,โนนสวรรค์,โนนสวรรค์,312,34280
2496,โสกแสง,โสกแสง,312,34280
2497,ท่าลาด,ท่าลาด,304,34310
2498,บุ่งหวาย,บุ่งหวาย,304,34310
2499,ห้วยขะยูง,ห้วยขะยูง,304,34310
2500,กลางใหญ่,กลางใหญ่,298,34320
2501,บ้านกอก,บ้านกอก,298,34320
2502,บ้านไทย,บ้านไทย,298,34320
2503,โนนรัง,โนนรัง,298,34320
2504,คำหว้า,คำหว้า,313,34330
2505,จิกเทิง,จิกเทิง,313,34330
2506,ตาลสุม,ตาลสุม,313,34330
2507,นาคาย,นาคาย,313,34330
2508,สำโรง,สำโรง,313,34330
2509,หนองกุง,หนองกุง,313,34330
2510,ม่วงใหญ่,ม่วงใหญ่,314,34340
2511,สองคอน,สองคอน,314,34340
2512,สารภี,สารภี,314,34340
2513,สำโรง,สำโรง,314,34340
2514,เหล่างาม,เหล่างาม,314,34340
2515,โพธิ์ไทร,โพธิ์ไทร,314,34340
2516,คันไร่,คันไร่,315,34350
2517,คำเขื่อนแก้ว,คำเขื่อนแก้ว,315,34350
2518,ช่องเม็ก,ช่องเม็ก,315,34350
2519,นิคมสร้างตนเองลำโดมน้อย,นิคมสร้างตนเองลำโดมน้อย,315,34350
2520,ฝางคำ,ฝางคำ,315,34350
2521,โนนก่อ,โนนก่อ,315,34350
2522,ขามป้อม,ขามป้อม,316,34360
2523,ค้อน้อย,ค้อน้อย,316,34360
2524,บอน,บอน,316,34360
2525,สำโรง,สำโรง,316,34360
2526,หนองไฮ,หนองไฮ,316,34360
2527,โคกก่อง,โคกก่อง,316,34360
2528,โคกสว่าง,โคกสว่าง,316,34360
2529,โนนกลาง,โนนกลาง,316,34360
2530,โนนกาเล็น,โนนกาเล็น,316,34360
2531,ขั้นไดใหญ่,ขั้นไดใหญ่,317,35000
2532,ขุมเงิน,ขุมเงิน,317,35000
2533,ค้อเหนือ,ค้อเหนือ,317,35000
2534,ดู่ทุ่ง,ดู่ทุ่ง,317,35000
2535,ตาดทอง,ตาดทอง,317,35000
2536,ทุ่งนางโอก,ทุ่งนางโอก,317,35000
2537,ทุ่งแต้,ทุ่งแต้,317,35000
2538,นาสะไมย์,นาสะไมย์,317,35000
2539,น้ำคำใหญ่,น้ำคำใหญ่,317,35000
2540,สำราญ,สำราญ,317,35000
2541,สิงห์,สิงห์,317,35000
